ï»¿datetime,platform,username,candidate_name,text,comment_count,view_count,like_count,Sentiment,clean_tweet,remov_stop_words_tweet,lematiz_tweet
2024-07-01 16:20:00,twitter,LimCarlitos,Claudia Sheinbaum,"Coincido, @claudiashein: Es tiempo de mujeres transformadoras...
-Es tiempo de #XochitlGalvez para transformar al paÃ­s!!! https://t.co/mNw2lQ8Ir7",0,0,0,positive,coincido es tiempo de mujeres transformadoras es tiempo de para transformar al paas,coincido tiempo mujeres transformadoras tiempo transformar paas,coincido tiempo mujer transformador tiempo transformar paas
2024-07-01 16:22:00,twitter,JRENSE1,XÃ³chitl GÃ¡lvez,'@XochitlGalvez Hoy inaugurarÃ¡ la refinerÃ­a de @FelipeCalderon ?,0,0,0,neutral,hoy inaugurara la refineraa de,hoy inaugurara refineraa,hoy inaugurar refineraa
2024-07-01 16:32:00,twitter,YorchTriana,XÃ³chitl GÃ¡lvez,Estimadas @XochitlGalvez y @kenialopezr... ya estÃ¡ lista la rosca... no se olviden de @STaboadaMx y @alitomorenoc #ClaudiaNoLevanta #BotargaCoguptaYVulgar #XochitlGalvez https://t.co/dGJu0Gwok3,0,0,0,neutral,estimadas y ya esta lista la rosca no se olviden de y,estimadas lista rosca olviden,estimado listo roscar olvidar
2024-07-01 16:32:00,twitter,BisouCaramel_,XÃ³chitl GÃ¡lvez,"'@XochitlGalvez Por supuesto, ""X"" mueve a todo MÃ©xico desde el corazÃ³n.

#XochiltGalvezPresidenta2024",0,0,0,positive,por supuesto x mueve a todo maxico desde el corazan,supuesto x mueve maxico corazan,supuesto x mueve maxico corazar
2024-07-01 16:46:00,twitter,diazpol,Claudia Sheinbaum,"Gran recibimiento dimos en Tlalpan a nuestras candidaturas a la Presidencia de la RepÃºblica y a la Jefatura de la CDMX 
@Claudiashein y @ClaraBrugadaM. En Tlalpan  no sÃ³lo ganarÃ¡n, arrasarÃ¡n con la oposiciÃ³n conservadora. Dos mujeres polÃ­ticamente sÃ³lidas y moralmente probadas.â¦ https://t.co/I6GjB5KYGM",0,0,0,positive,gran recibimiento dimos en tlalpan a nuestras candidaturas a la presidencia de la repablica y a la jefatura de la cdmx y en tlalpan no salo ganaran arrasaran con la oposician conservadora dos mujeres polaticamente salidas y moralmente probadasa,gran recibimiento dimos tlalpan candidaturas presidencia repablica jefatura cdmx tlalpan salo ganaran arrasaran oposician conservadora dos mujeres polaticamente salidas moralmente probadasa,gran recibimiento dar tlalpar candidatura presidencia repablico jefatura cdmx tlalpar salo ganarar arrasarar oposiciar conservadora dos mujer polaticamente salida moralmente probadás
2024-07-01 16:51:00,twitter,viral_metro,Claudia Sheinbaum,"#ULTIMAHORA 

Desalojan Convoy de #LaNuevaLinea1 del @MetroCDMX por Presencia de Humoð¨

Derivado de un Corto Circuitoð¥

La ""InversiÃ³n HistÃ³rica"" quÃ© tanto Presume el @GobCDMX y @Claudiashein es una Mentira, el #MetroCDMX cada dÃ­a estÃ¡ Peorð¨

Â¡La Falta de Mantenimiento es Real! https://t.co/GVrDXMXlLr",0,0,0,neutral,desalojan convoy de del por presencia de humo derivado de un corto circuito la inversian histarica qua tanto presume el y es una mentira el cada daa esta peor ala falta de mantenimiento es real,desalojan convoy presencia humo derivado corto circuito inversian histarica qua presume mentira cada daa peor ala falta mantenimiento real,desalojar convoy presencia humo derivado corto circuito inversian histarico quo presumir mentira cada daa peor ala falto mantenimiento real
2024-07-01 16:54:00,twitter,ClaraBrugadaM,Claudia Sheinbaum,"#FelizDomingo 

Gracias a la visiÃ³n de movilidad implementada por la Dra. @Claudiashein, miles de personas en el oriente de la ciudad se transportan diariamente de manera rÃ¡pida y econÃ³mica con el trolebÃºs elevado.

Este transporte limpio y moderno es ejemplar para pensar laâ¦",0,0,0,positive,gracias a la visian de movilidad implementada por la dra miles de personas en el oriente de la ciudad se transportan diariamente de manera rapida y econamica con el trolebas elevado este transporte limpio y moderno es ejemplar para pensar laa,gracias visian movilidad implementada dra miles personas oriente ciudad transportan diariamente manera rapida econamica trolebas elevado transporte limpio moderno ejemplar pensar laa,gracias visiar movilidad implementado drar mil persona oriente ciudad transportar diariamente manera rapido econamico trolebos elevado transporte limpio moderno ejemplar pensar laa 
2024-07-01 16:55:00,twitter,vachelinos11,Claudia Sheinbaum,'@EstephaniaVald4 @Claudiashein @AbrahamCarro @diegohernangutz @catrina_nortena Con todo mi cariÃ±o.. https://t.co/ByA0xhOgPa,0,0,0,positive,con todo mi cariao,cariao,cariao
2024-07-01 16:58:00,twitter,ralf_15,Claudia Sheinbaum,'@viral_metro @MetroCDMX @GobCDMX @Claudiashein 1 hora de Zaragoza a Isabel la catÃ³lica https://t.co/8amZVFdKIW,0,0,0,neutral,hora de zaragoza a isabel la catalica,hora zaragoza isabel catalica,hora zaragoza isabel catalico
2024-07-01 17:00:00,twitter,GustavodelaR,XÃ³chitl GÃ¡lvez,"Vamos con @XochitlGalvez y con @acostanaranjo en Coahuila desde el Frente CÃ­vico Nacional 
#XochiltGalvezPresidenta2024",0,0,0,positive,vamos con y con en coahuila desde el frente cavico nacional,vamos coahuila frente cavico nacional,ir coahuilar frente cavico nacional
2024-07-01 17:03:00,twitter,PERIODISTAURINO,Claudia Sheinbaum,'@Claudiashein El mÃ¡s reciente video de la exregenta ðð¼ðð¼ðð¼ https://t.co/RkSk0H4x6f,0,0,0,neutral,el mas reciente video de la exregenta,mas reciente video exregenta,mas reciente video exregentar
2024-07-01 17:04:00,twitter,MarcoMendoza_B,XÃ³chitl GÃ¡lvez,"Bienvenida a tu tierra estimada @XochitlGalvez, te recibimos con mucha alegrÃ­a y esperanza, tu presencia en #Hidalgo es muestra del amor que le tienes a tu Estado, estamos seguros que fuertes y unidos vamos a triunfar. https://t.co/mEtkE1bQNu",0,0,0,positive,bienvenida a tu tierra estimada te recibimos con mucha alegraa y esperanza tu presencia en es muestra del amor que le tienes a tu estado estamos seguros que fuertes y unidos vamos a triunfar,bienvenida tierra estimada recibimos mucha alegraa esperanza presencia muestra amor seguros fuertes unidos vamos triunfar,bienvenida tierro estimado recibir mucho alegraa esperanza presencia mostrar amor seguro fuerte unido ir triunfar
2024-07-01 17:06:00,twitter,AhiAlemoran,XÃ³chitl GÃ¡lvez,"Ya me voy a apoyar a @XochitlGalvez a Ixmiquilpan, Hidalgo.
Â¡AllÃ¡ nos vemos hidalguenses!
#ChalecosMx https://t.co/lOjnnUBcEq",0,0,0,positive,ya me voy a apoyar a a ixmiquilpan hidalgo aalla nos vemos hidalguenses,voy apoyar ixmiquilpan hidalgo aalla vemos hidalguenses,ir apoyar ixmiquilpar hidalgo aallo ver hidalguens
2024-07-01 17:09:00,twitter,EmilioVallejoRL,XÃ³chitl GÃ¡lvez,"Acabo de mandar mi WhatsApp a @XochitlGalvez. Â¡TÃº tambiÃ©n puedes hacerlo al telÃ©fono 55 3507 7104!

Me da gusto que la candidata puntera a la Presidencia de la RepÃºblica, extienda estos canales de comunicaciÃ³n directa con la ciudadanÃ­a. La de enfrente, los Ãºnicos mensajes queâ¦ https://t.co/9ecWaMH5PR",0,0,0,positive,acabo de mandar mi whatsapp a ata tambian puedes hacerlo al telafono me da gusto que la candidata puntera a la presidencia de la repablica extienda estos canales de comunicacian directa con la ciudadanaa la de enfrente los anicos mensajes quea,acabo mandar whatsapp ata tambian puedes hacerlo telafono da gusto candidata puntera presidencia repablica extienda canales comunicacian directa ciudadanaa enfrente anicos mensajes quea,acabar mandar whatsapp ata tambiar poder hacer él telafono dar gusto candidato puntera presidencia repablico extiendo canal comunicaciar directo ciudadanaa enfrente anico mensaje queo
2024-07-01 17:15:00,twitter,CristianGralaz,Claudia Sheinbaum,"En mi Pueblo vi por primera vez el dolor, la marginaciÃ³n, el machismo, la injusticia, el autoritarismo y los sin valores mÃ¡s inimaginables. Hoy caminamos por la senda de la TransformaciÃ³n. Gracias @Claudiashein
#ClaudiaMeRepresenta
#EdomexConClaudia https://t.co/63uDbrSth9",0,0,0,positive,en mi pueblo vi por primera vez el dolor la marginacian el machismo la injusticia el autoritarismo y los sin valores mas inimaginables hoy caminamos por la senda de la transformacian gracias,pueblo vi primera vez dolor marginacian machismo injusticia autoritarismo valores mas inimaginables hoy caminamos senda transformacian gracias,pueblo ver primero vez dolor marginaciir machismo injusticia autoritarismo valor mas inimaginabl hoy caminamo sendo transformaciar gracia
2024-07-01 17:18:00,twitter,acarvajalh,Claudia Sheinbaum,"Sigue la transmisiÃ³n #EnVivo de la marcha por la dignidad #Obradorista, en apoyo a la doctora @Claudiashein y al Senador @armentapuebla_ .ðð¼ðð¼

https://t.co/DzZssUVjAK https://t.co/R2YYdHj7yu",0,0,0,neutral,sigue la transmisian de la marcha por la dignidad en apoyo a la doctora y al senador,sigue transmisian marcha dignidad apoyo doctora senador,seguir transmisiar marcha dignidad apoyo doctoro senador
2024-07-01 17:29:00,twitter,LauraYQuintanaV,Jorge Ãlvarez MÃ¡ynez,"San Luis PotosÃ­ Capital necesita un buen lÃ­der que nos proporcione libertad, credibilidad, trabajo, valores. Por un San Luis con futuro @sisebastiansi @AdrianaUrbinaAg @rdz1_cesar @AlvarezMaynez @JZavalaGt @DanteDelgado @JosefinaSLP @MarcoGamaSLP https://t.co/VCRW7PYUKo",0,0,0,neutral,san luis potosa capital necesita un buen lader que nos proporcione libertad credibilidad trabajo valores por un san luis con futuro,san luis potosa capital necesita buen lader proporcione libertad credibilidad trabajo valores san luis futuro,san luis potós capital necesitar buen lader proporcionir libertad credibilidad trabajar valor san luis futuro
2024-07-01 17:30:00,twitter,Pajaropolitico,Claudia Sheinbaum,".@Claudiashein volviÃ³ a Tlalpan y prometiÃ³ que en caso de ganar la Presidencia destinarÃ­a recursos para resolver la escasez de agua en esa y otras zonas de la capital; tambiÃ©n se comprometiÃ³ a construir un cablebÃºs que irÃ­a del Ajusco a metro Universidad.
https://t.co/Rj4K21601L",0,0,0,positive,volvia a tlalpan y prometia que en caso de ganar la presidencia destinaraa recursos para resolver la escasez de agua en esa y otras zonas de la capital tambian se comprometia a construir un cablebas que iraa del ajusco a metro universidad,volvia tlalpan prometia caso ganar presidencia destinaraa recursos resolver escasez agua zonas capital tambian comprometia construir cablebas iraa ajusco metro universidad,volvia tlalpar prometia caso ganar presidencia destinaraa recurso resolver escasez agua zona capital tambiar comprometia construir cableba iraa ajusco metro universidad
2024-07-01 17:40:00,twitter,alvaro_delgado,Claudia Sheinbaum,"Los militantes de Morena de Colima levantaron la huelga de hambre, que durÃ³ 12 dÃ­as, tras una reuniÃ³n con @mario_delgado y en espera de otra con @Claudiashein, todo con el fin de transparentar la definiciÃ³n de candidatos al Senado y a la alcaldÃ­a de Manzanillo, que quiere el PVEM",0,0,0,neutral,los militantes de morena de colima levantaron la huelga de hambre que dura daas tras una reunian con y en espera de otra con todo con el fin de transparentar la definician de candidatos al senado y a la alcaldaa de manzanillo que quiere el pvem,militantes morena colima levantaron huelga hambre dura daas tras reunian espera fin transparentar definician candidatos senado alcaldaa manzanillo quiere pvem,militante morén colimo levantar huelga hambre duro daas tras reuniar esperar fin transparentar definiciar candidato senado alcaldaa manzanillo querer pvem
2024-07-01 17:57:00,twitter,PidalPatricia,Claudia Sheinbaum,"'@JJDiazMachuca @HernanGomezB @Claudiashein Hay mucho que comparar, pero el manejo de la pandemia es determinante.
Mientras la dra Merkel renunciÃ³ por sentir que fallÃ³ en el manejo de la pandemia.
En CDMX tenemos otros datos, sin certeza de la verdad. https://t.co/5DL32SQGEr",0,0,0,neutral,hay mucho que comparar pero el manejo de la pandemia es determinante mientras la dra merkel renuncia por sentir que falla en el manejo de la pandemia en cdmx tenemos otros datos sin certeza de la verdad,comparar manejo pandemia determinante mientras dra merkel renuncia sentir falla manejo pandemia cdmx datos certeza verdad,comparar manejo pandemiar determinante mientras drar merkel renunciar sentir falla manejo pandemia cdmx dato certeza verdad
2024-07-01 18:08:00,twitter,FanyDuarte33,Claudia Sheinbaum,"ðen Hermosillo, Sonora tuvimos jornada de promociÃ³n en apoyo a @Claudiashein

Nos da mucha alegrÃ­a reunirnos para dar a conocer el perfil de la primera mujer cientÃ­fica que busca ser presidenta de MÃ©xico ð²ð½ https://t.co/R3DtYKgUA8",0,0,0,positive,en hermosillo sonora tuvimos jornada de promocian en apoyo a nos da mucha alegraa reunirnos para dar a conocer el perfil de la primera mujer cientafica que busca ser presidenta de maxico,hermosillo sonora jornada promocian apoyo da mucha alegraa reunirnos dar conocer perfil primera mujer cientafica busca ser presidenta maxico,hermosillo sonoro jornada promocian apoyo dar mucho alegraa reunirno dar conocer perfil primero mujer cientafico buscar ser presidenta maxico
2024-07-01 18:11:00,twitter,Manatimx,Claudia Sheinbaum,"ð£ï¸ð³ï¸| @RiveraVivanco_, @acarvajalh y @ElisaMRegidora son algunas  figuras que participan en la âMarcha en Defensa de la 4Tâ que respaldan a @Claudiashein y @armentapuebla_; piden que las candidaturas locales sean para las bases de su partido

ð¹ @bereymar 
https://t.co/vxiHjXNnRB",0,0,0,neutral,ii y son algunas figuras que participan en la amarcha en defensa de la ta que respaldan a y piden que las candidaturas locales sean para las bases de su partido,ii figuras participan amarcha defensa ta respaldan piden candidaturas locales bases partido,ii figura participar amarcho defensa to respaldar pedir candidatura local base partido
2024-07-01 18:18:00,twitter,JoseLuis0439471,XÃ³chitl GÃ¡lvez,"#FelizDomingo
MÃ©xico ð²ð½ nos necesita 
Unos minutos con @acostanaranjo 
#18DeFebrero
#FuerzaRosa
#XochitlVa
#XochiltGalvezPresidenta2024 https://t.co/RjPWfJj4VH",0,0,0,neutral,maxico nos necesita unos minutos con,maxico necesita minutos,maxico necesitar minuto
2024-07-01 18:26:00,twitter,luisrodacot,Claudia Sheinbaum,"Veamos como Xochimilco se entrega a Claudia Sheinbaum @Claudiashein demostrando a menos de 5 meses, que este arroz ya se cociÃ³. 
El desplome de Cochitl es inminente.
#FueraChapulinesDeMorena",0,0,0,positive,veamos como xochimilco se entrega a claudia sheinbaum demostrando a menos de meses que este arroz ya se cocia el desplome de cochitl es inminente,veamos xochimilco entrega claudia sheinbaum demostrando menos meses arroz cocia desplome cochitl inminente,vear xochimilco entregar claudia sheinbaum demostrar menos mes arroz cocia desplome cochitl inminente
2024-07-01 18:37:00,twitter,melesiocuen,XÃ³chitl GÃ¡lvez,Los jÃ³venes pasistas de corazÃ³n van con @XochitlGalvez Â¡Claro que se puede! https://t.co/LMRuqcRK81,0,0,0,positive,los javenes pasistas de corazan van con aclaro que se puede,javenes pasistas corazan van aclaro puede,javén pasista corazar ir aclaro poder
2024-07-01 18:47:00,twitter,HectorG47926510,XÃ³chitl GÃ¡lvez,Otro Ãxito hoy Xochitl Galvez en Pachuca. la mujer lÃ­der de MÃ©xico @XochitlGalvez https://t.co/nyv4xdd06J,0,0,0,positive,otro axito hoy xochitl galvez en pachuca la mujer lader de maxico,axito hoy xochitl galvez pachuca mujer lader maxico,axito hoy xochitl galvez pachuca mujer lader maxico
2024-07-01 18:58:00,twitter,darpan_bodhi,Claudia Sheinbaum,"Hagamos unað³ï¸nacional para demostrarles que el #FelizFinDeAMLO y de todo Morena se acerca.

Â¿Por quiÃ©n votarÃ­as el dÃ­a de hoy?
Por la doctora en estufas de leÃ±a @Claudiashein 

O por la Ingeniera que en verdad sabe resolver los problemas de los mÃ¡s pobres @XochitlGalvez",0,0,0,positive,hagamos unainacional para demostrarles que el y de todo morena se acerca apor quian votaraas el daa de hoy por la doctora en estufas de leaa o por la ingeniera que en verdad sabe resolver los problemas de los mas pobres,hagamos unainacional demostrarles morena acerca apor quian votaraas daa hoy doctora estufas leaa ingeniera verdad sabe resolver problemas mas pobres,hacer unainacional demostrar él morena acerca apor quiar votaraas daa hoy doctoro estufas leao ingenierar verdad saber resolver problema mas pobre
2024-07-01 19:03:00,twitter,jaretos,XÃ³chitl GÃ¡lvez,'@XochitlGalvez AhÃ­ la llevan ððð»ðð»ðð»,0,0,0,neutral,aha la llevan,aha llevan,aha llevar
2024-07-01 19:13:00,twitter,juanrubiog,Claudia Sheinbaum,"#EdomexConClaudia 

Los mexiquenses caminan con la Dra @Claudiashein y con la alianza del Movimiento en pos de construir el Segundo Piso de la #4taTransformaciÃ³n en el Estado y en todo el PaÃ­s. 

El aÃ±o pasado nos dimos cuenta que la voluntad del pueblo ha destruido mitos,â¦ https://t.co/mknWuabfGA",0,0,0,positive,los mexiquenses caminan con la dra y con la alianza del movimiento en pos de construir el segundo piso de la en el estado y en todo el paas el aao pasado nos dimos cuenta que la voluntad del pueblo ha destruido mitosa,mexiquenses caminan dra alianza movimiento pos construir segundo piso paas aao pasado dimos cuenta voluntad pueblo destruido mitosa,mexiquens caminar dra alianza movimiento pos construir segundo piso paas aao pasado dar cuenta voluntad pueblo destruido mitós
2024-07-01 19:18:00,twitter,MiguelPenaflor,Claudia Sheinbaum,"ComenzÃ³ el proceso electoral en MÃ©xico y por lo tanto, una serie de homicidios de precandidatos y aspirantes. Nuestro paÃ­s es extremadamente violento durante este periodo, pero @lopezobrador_ y @claudiashein se mantienen callados y omisos frente a la tragedia.

#ClaudiaCÃ³mpliceâ https://t.co/z3fC8Afjei",0,0,0,neutral,comenza el proceso electoral en maxico y por lo tanto una serie de homicidios de precandidatos y aspirantes nuestro paas es extremadamente violento durante este periodo pero y se mantienen callados y omisos frente a la tragedia,comenza proceso electoral maxico serie homicidios precandidatos aspirantes paas extremadamente violento periodo mantienen callados omisos frente tragedia,comenzo proceso electoral maxico serie homicidio precandidato aspirante paas extremadamente violento periodo mantener callado omiso frente tragedia
2024-07-01 19:24:00,twitter,AvseFernando,Claudia Sheinbaum,"Morena hoy gobierna el estado mÃ¡s grande de MÃ©xico, y obvio, la militancia estÃ¡ con @Claudiashein.
#EdoMexConClaudia â¤ï¸ https://t.co/yP1q01myzn",0,0,0,positive,morena hoy gobierna el estado mas grande de maxico y obvio la militancia esta con ai,morena hoy gobierna mas grande maxico obvio militancia ai,morén hoy gobernar mas grande maxico obvio militancia ai
2024-07-01 19:26:00,twitter,EricBla90829613,XÃ³chitl GÃ¡lvez,"âLa persona que me va a sustituir es puro corazÃ³n, es igual, igual que el que estÃ¡ hablandoâ: AMLO https://t.co/AhilEL78j9 
Sabemos que @XochitlGalvez es de corazÃ³n noble, sincero, abierto al mundo y especialmente a su patria. Muy lejos de tu corazÃ³n descompuesto y falso,â¦",0,0,0,positive,ala persona que me va a sustituir es puro corazan es igual igual que el que esta hablandoa amlo sabemos que es de corazan noble sincero abierto al mundo y especialmente a su patria muy lejos de tu corazan descompuesto y falsoa,ala persona va sustituir puro corazan igual igual hablandoa amlo sabemos corazan noble sincero abierto mundo especialmente patria lejos corazan descompuesto falsoa,ala persón ir sustituir puro corazar igual igual hablandoar amlo saber corazar noble sincero abierto mundo especialmente patria lejos corazar descompuesto falsoa
2024-07-01 19:36:00,twitter,Hector_SuiJuris,XÃ³chitl GÃ¡lvez,"'@JerryMi88147436 @EnriqueAlfaroR @DanteDelgado @XochitlGalvez Jalisco, es el 3er Edo. con mÃ¡s votantes y el 1ro no gobernado por Morena, con 6,539,642.
En 2018, la actual oposiciÃ³n, sumÃ³ 1,688,457 votos=48.2439% de los votos, sobre 1,461,348 votos=41.7549% de Morena y aliados.
HagÃ¡moslo con XÃ³chitl.
#XochitlVa2024 
#FuerzayCorazonPorMexico https://t.co/eByjyFqxqA",0,0,0,positive,jalisco es el er edo con mas votantes y el ro no gobernado por morena con en la actual oposician suma votos de los votos sobre votos de morena y aliados hagamoslo con xachitl,jalisco er edo mas votantes ro gobernado morena actual oposician suma votos votos votos morena aliados hagamoslo xachitl,jaliscir er edo mas votante ro gobernado morena actual oposiciar sumar voto voto voto morén aliado hagamoslo xachitl
2024-07-01 19:38:00,twitter,XovenesXingones,XÃ³chitl GÃ¡lvez,"Â¡Ha llegado el momento, sigamos caminando #ConTodoElCorazÃ³n!

Te vemos este 14 de enero a las 11 hrs en el cierre de precampaÃ±a de la prÃ³xima presidenta de MÃ©xico @XochitlGalvez 

#FuerteComoTÃº ð¤ð»â¤ï¸ https://t.co/tuQyyXwQBn",0,0,0,positive,aha llegado el momento sigamos caminando te vemos este de enero a las hrs en el cierre de precampaaa de la praxima presidenta de maxico ai,aha llegado momento sigamos caminando vemos enero hrs cierre precampaaa praxima presidenta maxico ai,aha llegado momento sigar caminar ver enero hrs cerrar precampaaa praximo presidenta maxico ai
2024-07-01 19:44:00,twitter,Magaly_LopezOax,Claudia Sheinbaum,"#ClaudiaNosRepresenta 
ð¨Faltan 147 dÃ­as para que el Pueblo de MÃ©xico elija Presidenta, y en la primera encuesta de 2024 de @gii360 , la Doctora @Claudiashein  arrasaðcon 63% de intenciÃ³n del voto ð 18% de @XochitlGalvez. Los indecisos ya superan a la candidata del #PRIAN https://t.co/aXoovEk1YX",0,0,0,positive,faltan daas para que el pueblo de maxico elija presidenta y en la primera encuesta de de la doctora arrasacon de intencian del voto de los indecisos ya superan a la candidata del,faltan daas pueblo maxico elija presidenta primera encuesta doctora arrasacon intencian voto indecisos superan candidata,faltar daas pueblo maxico elija presidenta primero encuesta doctoro arrasacon intenciar voto indeciso superar candidata
2024-07-01 19:44:00,twitter,Magaly_LopezOax,XÃ³chitl GÃ¡lvez,"#ClaudiaNosRepresenta 
ð¨Faltan 147 dÃ­as para que el Pueblo de MÃ©xico elija Presidenta, y en la primera encuesta de 2024 de @gii360 , la Doctora @Claudiashein  arrasaðcon 63% de intenciÃ³n del voto ð 18% de @XochitlGalvez. Los indecisos ya superan a la candidata del #PRIAN https://t.co/aXoovEk1YX",0,0,0,positive,faltan daas para que el pueblo de maxico elija presidenta y en la primera encuesta de de la doctora arrasacon de intencian del voto de los indecisos ya superan a la candidata del,faltan daas pueblo maxico elija presidenta primera encuesta doctora arrasacon intencian voto indecisos superan candidata,faltar daas pueblo maxico elija presidenta primero encuesta doctoro arrasacon intenciar voto indeciso superar candidata
2024-07-01 19:46:00,twitter,Mex_Liber1,XÃ³chitl GÃ¡lvez,"#XochiltGalvezPresidenta2024
#XochitlVa

Cuando la dedicaciÃ³n, esfuerzos, preparaciÃ³n, estudios, aspiraciones, experiencias, te llevan de la normalidad a la excelencia.

El mundo no camina en reversa, todos queremos un futuro brillante y de gente de bien.

1/3 https://t.co/WB4BeWeuXT",0,0,0,positive,cuando la dedicacian esfuerzos preparacian estudios aspiraciones experiencias te llevan de la normalidad a la excelencia el mundo no camina en reversa todos queremos un futuro brillante y de gente de bien,dedicacian esfuerzos preparacian estudios aspiraciones experiencias llevan normalidad excelencia mundo camina reversa queremos futuro brillante gente bien,dedicaciar esfuerzo preparaciar estudio aspiración experiencia llevar normalidad excelencio mundo camín reverso querer futuro brillante gente bien
2024-07-01 20:02:00,twitter,dlcnea_toboso,XÃ³chitl GÃ¡lvez,"Acciones es lo que se necesita, A C C I O N E S. 

AquÃ­ tienen a mi Ale presentÃ¡ndose a apoyar a @XochitlGalvez , mientras la mayorÃ­a de los que vociferan y quieren censurarnos jamÃ¡s se han parado en un mitin o se han levantado de sus sillones. QuÃ© esperan? InfÃ³rmate, levÃ¡ntate,â¦",0,0,0,positive,acciones es lo que se necesita a c c i o n e s aqua tienen a mi ale presentandose a apoyar a mientras la mayoraa de los que vociferan y quieren censurarnos jamas se han parado en un mitin o se han levantado de sus sillones qua esperan infarmate levantatea,acciones necesita c c i n s aqua ale presentandose apoyar mientras mayoraa vociferan quieren censurarnos jamas parado mitin levantado sillones qua esperan infarmate levantatea,acción necesitar c c i n s aqua alir presentar él apoyar mientras mayoraa vociferar querer censurarno jama parado mitin levantado sillón quo esperar infarmate levantatear
2024-07-01 20:06:00,twitter,Anae_Og,Claudia Sheinbaum,'@kenialopezr @Claudiashein Â¿Que nos cuentan de Guanajuato y QuerÃ©taro?,0,0,0,neutral,aque nos cuentan de guanajuato y querataro,aque cuentan guanajuato querataro,aque contar guanajuato querataro
2024-07-01 20:07:00,twitter,SocCivilMoreUSA,XÃ³chitl GÃ¡lvez,Lo que yo no entiendo es porque se enojan cuando seÃ±alamos que Xochilt GÃ¡lvez es una perdida de dinero y tiempo porque no va a ganar. Pero bueno.. @XochitlGalvez https://t.co/PkpjtjQYf7,0,0,0,neutral,lo que yo no entiendo es porque se enojan cuando seaalamos que xochilt galvez es una perdida de dinero y tiempo porque no va a ganar pero bueno,entiendo enojan seaalamos xochilt galvez perdida dinero tiempo va ganar bueno,entender enogir seaalamo xochilt galvez perdido dinero tiempo ir ganar bueno
2024-07-01 20:10:00,twitter,MarcoMendoza_B,XÃ³chitl GÃ¡lvez,"En #Hidalgo trabajamos como un solo equipo en apoyo a @XochitlGalvez, ella representa el mejor proyecto para nuestro paÃ­s. 

Tenemos que devolverle la tranquilidad a las familias de Hidalgo y de todo MÃ©xico.

#Pachuca #SomosRevolucionarios #ElPRIConXÃ³chitl https://t.co/gqBZMSqotu",0,0,0,positive,en trabajamos como un solo equipo en apoyo a ella representa el mejor proyecto para nuestro paas tenemos que devolverle la tranquilidad a las familias de hidalgo y de todo maxico,trabajamos solo equipo apoyo representa mejor proyecto paas devolverle tranquilidad familias hidalgo maxico,trabajar solo equipo apoyo representar mejor proyecto paas devolver él tranquilidad familia hidalgo maxico
2024-07-01 20:10:00,twitter,darth_chemonkle,XÃ³chitl GÃ¡lvez,"'@dlcnea_toboso @XochitlGalvez Yo ya tuve la oportunidad de estar en Guadalajara 

Y me vale si me vuelven a insultar https://t.co/hdMji01tM8",0,0,0,neutral,yo ya tuve la oportunidad de estar en guadalajara y me vale si me vuelven a insultar,oportunidad guadalajara vale si vuelven insultar,oportunidad guadalajara valer si volver insultar
2024-07-01 20:11:00,twitter,_VicenteSerrano,XÃ³chitl GÃ¡lvez,"Â¿La iglesia catÃ³lica en EUA prestÃ¡ndose para que @JuanHernandezS haga campaÃ±a a favor de @XochitlGalvez? 

Ojo @INEMexico https://t.co/ZgBXcFzS2z",0,0,0,neutral,ala iglesia catalica en eua prestandose para que haga campaaa a favor de ojo,ala iglesia catalica eua prestandose haga campaaa favor ojo,ala iglesia catalico eua prestar él hacer campaaa favor ojo
2024-07-01 20:18:00,twitter,mario_delgado,Claudia Sheinbaum,"Hoy acompaÃ±amos a la Dra. @Claudiashein en un encuentro con el magisterio del #EstadoDeMÃ©xico. 

Esta transformaciÃ³n se ha logrado de la mano de las y los maestros y asÃ­ continuarÃ¡ en el segundo piso. 

Muchas gracias por acompaÃ±amos, querida Mtra. @delfinagomeza. Â¡Sin educaciÃ³nâ¦ https://t.co/bhqE2zskdL",0,0,0,positive,hoy acompaaamos a la dra en un encuentro con el magisterio del esta transformacian se ha logrado de la mano de las y los maestros y asa continuara en el segundo piso muchas gracias por acompaaamos querida mtra asin educaciana,hoy acompaaamos dra encuentro magisterio transformacian logrado mano maestros asa continuara segundo piso muchas gracias acompaaamos querida mtra asin educaciana,hoy acompaaar dra encontrar magisterio transformaciar logrado mano maestros aso continuara segundo piso mucho gracia acompaaar querido mtra asin educaciana
2024-07-01 20:20:00,twitter,luisdelarocha_,XÃ³chitl GÃ¡lvez,#Visita de nuestra precandidata @XochitlGalvez a #Sinaloa #FuerteComoTu Asistamos y hagamos el MÃ©xico quÃ© necesitamos #FuerzaYCorazonPorMexico #SoyElPadreSanto ð´ðµð¡ https://t.co/2QUN9m13NE,0,0,0,positive,de nuestra precandidata a asistamos y hagamos el maxico qua necesitamos,precandidata asistamos hagamos maxico qua necesitamos,precandidata asestar hacer maxico qua necesitar
2024-07-01 20:20:00,twitter,EmilioVallejoRL,XÃ³chitl GÃ¡lvez,'@Eltraviesoarce5 @XochitlGalvez Â¡Eso campeÃ³n!,0,0,0,positive,aeso campean,aeso campean,aeso campear
